lsl_time,C3,C4,CZ,CP3,CP4,CPZ,FC3,FC4
315887.78691448027,-633.2305908203125,-1200.423583984375,-1059.0450439453125,-1104.3338623046875,-1039.0511474609375,-642.6890258789062,-1234.8330078125,-1446.9119873046875
315887.7909144803,-632.545166015625,-1200.4395751953125,-1059.046630859375,-1104.3748779296875,-1038.076904296875,-641.0983276367188,-1235.2237548828125,-1446.651123046875
315887.7949144803,-645.0396728515625,-1213.401611328125,-1072.4268798828125,-1117.4598388671875,-1049.973876953125,-652.2493896484375,-1248.850830078125,-1459.4189453125
315887.7989144803,-651.13427734375,-1218.98974609375,-1078.1597900390625,-1123.08837890625,-1056.051025390625,-658.6168212890625,-1254.3763427734375,-1465.1239013671875
315887.80291448033,-645.3309326171875,-1212.33349609375,-1071.397705078125,-1116.504638671875,-1050.5084228515625,-653.9180908203125,-1247.3494873046875,-1458.6190185546875
315887.8069144803,-633.5833129882812,-1200.2176513671875,-1058.95166015625,-1104.35888671875,-1039.072021484375,-643.0517578125,-1234.8394775390625,-1446.5501708984375
315887.8109144803,-632.8748779296875,-1200.30517578125,-1058.99365234375,-1104.351318359375,-1038.0838623046875,-641.3426513671875,-1235.2691650390625,-1446.391845703125
315887.8149144803,-646.0453491210938,-1214.1356201171875,-1073.1907958984375,-1118.1878662109375,-1050.78125,-653.15869140625,-1249.6947021484375,-1460.0709228515625
315887.81891448033,-652.0530395507812,-1219.7021484375,-1078.95263671875,-1123.8812255859375,-1056.8323974609375,-659.4761352539062,-1255.3046875,-1465.84375
315887.8229144803,-645.6956787109375,-1212.5888671875,-1071.7559814453125,-1116.784423828125,-1050.774169921875,-654.140380859375,-1247.8951416015625,-1458.98681640625
315887.8269144803,-633.95751953125,-1200.6019287109375,-1059.414794921875,-1104.6536865234375,-1039.3768310546875,-643.2061157226562,-1235.4530029296875,-1447.0438232421875
315887.8309144803,-633.0872192382812,-1200.5269775390625,-1059.283935546875,-1104.51123046875,-1038.2108154296875,-641.3845825195312,-1235.62890625,-1446.6890869140625
315887.83491448034,-645.366943359375,-1213.3717041015625,-1072.5203857421875,-1117.4423828125,-1049.953857421875,-652.307861328125,-1249.09912109375,-1459.3389892578125
315887.8389144803,-651.5679321289062,-1219.14306640625,-1078.3851318359375,-1123.162841796875,-1056.12890625,-658.6982421875,-1254.8494873046875,-1465.25927734375
315887.8429144803,-645.4808349609375,-1212.3330078125,-1071.42822265625,-1116.3623046875,-1050.3594970703125,-653.6403198242188,-1247.665283203125,-1458.68896484375
315887.8469144803,-634.1683959960938,-1200.6759033203125,-1059.4537353515625,-1104.7650146484375,-1039.404296875,-643.2416381835938,-1235.60888671875,-1447.1182861328125
315887.85091448034,-633.6063232421875,-1200.9141845703125,-1059.672119140625,-1105.0242919921875,-1038.6124267578125,-641.77880859375,-1236.1868896484375,-1447.1572265625
315887.8549144803,-645.7910766601562,-1213.92578125,-1073.02490234375,-1117.989013671875,-1050.4014892578125,-652.5396728515625,-1249.8065185546875,-1460.1129150390625
315887.8589144803,-652.5101928710938,-1220.427001953125,-1079.6246337890625,-1124.4603271484375,-1057.3089599609375,-659.5770263671875,-1256.2279052734375,-1466.81201171875
315887.8629144803,-645.9744262695312,-1213.23779296875,-1072.31396484375,-1117.2611083984375,-1051.2059326171875,-654.1648559570312,-1248.656982421875,-1459.8231201171875
315887.86691448034,-634.3707275390625,-1201.4088134765625,-1060.125732421875,-1105.3900146484375,-1040.0218505859375,-643.4769287109375,-1236.34130859375,-1448.0830078125
315887.8709144803,-633.6917724609375,-1201.6285400390625,-1060.24365234375,-1105.5389404296875,-1039.1865234375,-641.962158203125,-1236.70556640625,-1447.998046875
315887.8749144803,-646.3096313476562,-1214.9444580078125,-1073.9041748046875,-1118.9122314453125,-1051.3363037109375,-653.2261352539062,-1250.5709228515625,-1461.14501953125
315887.87891448033,-653.1227416992188,-1221.513671875,-1080.5714111328125,-1125.4945068359375,-1058.3531494140625,-660.4623413085938,-1257.0118408203125,-1467.900634765625
315887.88291448035,-647.0111083984375,-1214.712158203125,-1073.62744140625,-1118.6474609375,-1052.6302490234375,-655.4393310546875,-1249.76611328125,-1461.2744140625
